feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction
1500009L16Rik,18.371703923229322,-0.08911970075874091,0.4753717836030845,-0.18747368656014324,0.8512892529969445,0.9989782022195421,False,NS
1500011B03Rik,261.86423543320285,-0.030251316919154513,0.34140380480836974,-0.08860861095597516,0.9293929644542419,0.9989782022195421,False,NS
1500011K16Rik,438.760964077157,-0.05861950830185325,0.1719703478795072,-0.3408698593953279,0.7332015560941793,0.9989782022195421,False,NS
1500012F01Rik,1706.3937904561033,0.03153856176357595,0.24219246009809625,0.13022107191446733,0.8963915235529757,0.9989782022195421,False,NS
1500015A07Rik,55.457778389809704,-0.5774249240815569,0.6291260414081818,-0.9178207323751825,0.35871272627415884,0.9989782022195421,False,NS
1500015O10Rik,29.80240229069409,0.27852454322418146,0.5767911837131497,0.4828862699168743,0.6291764911955029,0.9989782022195421,False,NS
1500017E21Rik,76.85867841321617,0.584336647066013,0.31757703244942104,1.8399839640767393,0.06577059164508775,0.9989782022195421,False,NS
1600002H07Rik,304.45356543385776,-0.03872533346404809,0.12577823669400096,-0.3078858034737826,0.7581692286088144,0.9989782022195421,False,NS
1600002K03Rik,190.87232262545524,0.07147867468143537,0.2519335901886797,0.2837203035446885,0.7766247338762375,0.9989782022195421,False,NS
1600012H06Rik,1624.3373742885917,-0.24519986689896683,0.07475806082541057,-3.2799120816095644,0.0010383944045903354,0.9989782022195421,False,NS
1600014C10Rik,667.3880500995455,0.017805396713828452,0.18215063562786046,0.09775094471921274,0.9221300611902203,0.9989782022195421,False,NS
1600020E01Rik,199.4063340723286,-0.23614617770924778,0.25142363377595256,-0.9392361973404666,0.34760948823285964,0.9989782022195421,False,NS
1600027J07Rik,9.366782774899196,0.09669088817416596,0.7758640408186371,0.12462349469392156,0.9008216273258609,0.9989782022195421,False,NS
1700001K19Rik,9.584015125575915,-1.2789724724777642,0.7069718359642522,-1.8090854648167838,0.07043772685340138,0.9989782022195421,False,NS
1700001L05Rik,41.472986204971356,0.21470027356687466,0.37967800631890114,0.5654798803029494,0.5717474054255918,0.9989782022195421,False,NS
1700001O22Rik,9.199226653866575,0.20445855196732096,0.5799970843561648,0.35251651686194857,0.7244509337963048,0.9989782022195421,False,NS
1700003E16Rik,97.67104236314663,0.041600259028032424,0.22183072947577384,0.1875315432011668,0.8512438944658202,0.9989782022195421,False,NS
1700003F12Rik,63.67241089023844,-0.11338677456483495,0.3936999783085011,-0.28800299926860984,0.7733444428135965,0.9989782022195421,False,NS
1700007J10Rik,28.145635340573545,-0.7185783330701269,0.5681703320593356,-1.2647234333155637,0.20597048671163842,0.9989782022195421,False,NS
1700007K13Rik,11.494443910492068,-0.5795870999106323,0.5580730901649777,-1.038550523443613,0.2990138263799911,0.9989782022195421,False,NS
1700007L15Rik,36.247995224305555,-0.043631794221503394,0.2787672020459689,-0.156516957164525,0.8756255540787644,0.9989782022195421,False,NS
1700008J07Rik,15.391853438969518,-0.17235627479189433,0.5037265062534357,-0.3421624088710911,0.7322286730869796,0.9989782022195421,False,NS
1700012B09Rik,88.18037336542231,-0.1401957861873744,0.4679112130191397,-0.2996204884315088,0.7644666542711435,0.9989782022195421,False,NS
1700012D01Rik,22.027188746115666,-0.5989149420954899,0.4608693135683426,-1.299533131113266,0.19376103106122022,0.9989782022195421,False,NS
1700012D14Rik,6.470654795180528,-0.36810646552632853,0.8166158446610109,-0.45077066277000155,0.6521548475606495,0.9989782022195421,False,NS
1700017B05Rik,2600.122956642152,0.017620239661529775,0.14758214050081803,0.1193927639329239,0.9049641938356737,0.9989782022195421,False,NS
1700018A04Rik,10.719691733772512,-0.32406908075092705,0.5513407220515706,-0.587783684007681,0.5566774969484489,0.9989782022195421,False,NS
1700019G17Rik,16.48393820492066,0.2556455406804391,0.5350945942510512,0.4777576589766434,0.6328227004230855,0.9989782022195421,False,NS
1700019L03Rik,155.5514241336014,-0.06736427157873355,0.5050362999237825,-0.13338500933279412,0.8938889002894252,0.9989782022195421,False,NS
1700020I14Rik,886.95388868773,-0.06982037572443354,0.23585365338281944,-0.29603262329418534,0.767205167582971,0.9989782022195421,False,NS
1700020L24Rik,185.33364569811275,0.26130180385579976,0.3553152798442154,0.7354082942066692,0.46209087201845345,0.9989782022195421,False,NS
1700021F05Rik,914.946069435938,0.05420223354767572,0.09498598553588716,0.570634007131476,0.5682477613462211,0.9989782022195421,False,NS
1700021K19Rik,2495.453145036125,0.08344715237782109,0.05407404368475932,1.5432016304218161,0.12278186185230305,0.9989782022195421,False,NS
1700024P16Rik,47.29928025480413,-0.4334115825813966,0.4341177246455654,-0.9983733857797551,0.3180983341294089,0.9989782022195421,False,NS
1700025G04Rik,518.3866697868555,-0.043416827451557276,0.16655989573532168,-0.2606679552714804,0.7943485798933632,0.9989782022195421,False,NS
1700026D08Rik,52.99551461073992,-0.35150708566598604,0.807624738109312,-0.4352356596813526,0.6633913812511674,0.9989782022195421,False,NS
1700026L06Rik,5.7832598769183825,0.1180559121622822,0.853800320751162,0.13827110308229704,0.8900261625130363,0.9989782022195421,False,NS
1700028J19Rik,16.678735094667875,0.32096224645748056,0.41927513209623246,0.7655170123083115,0.4439637400654439,0.9989782022195421,False,NS
1700028K03Rik,8.129603991413864,-0.4479250286343748,0.7114471347345925,-0.6295970659878679,0.5289582436934352,0.9989782022195421,False,NS
1700029I15Rik,12.150133941457346,0.5289844003673542,0.5202399297730784,1.0168085340894342,0.30924452153020665,0.9989782022195421,False,NS
1700029J03Rik,13.413143258495277,0.8179729282855036,0.5982630306924891,1.3672463219709574,0.17154811046395235,0.9989782022195421,False,NS
1700029J07Rik,31.373477304030498,-0.4233270568621727,0.3914890076122556,-1.0813255254447671,0.27955233689536896,0.9989782022195421,False,NS
1700030J22Rik,86.74752651218976,-0.08707457262575731,0.21934028281072201,-0.39698395347149995,0.6913792936969901,0.9989782022195421,False,NS
1700030K09Rik,417.9496251242733,0.06998794688115004,0.10469268904744816,0.6685084461765094,0.5038090922915942,0.9989782022195421,False,NS
1700031A10Rik,7.066055277024552,0.570538549428617,0.639578137085527,0.8920544908374852,0.37236372608104495,0.9989782022195421,False,NS
1700037C18Rik,57.3136661243264,0.01605222487390457,0.22491443229195401,0.0713703638771731,0.9431029956440887,0.9989782022195421,False,NS
1700037H04Rik,1102.0991483883815,-0.03272274714263927,0.15192831408817548,-0.21538280957720488,0.8294688714740608,0.9989782022195421,False,NS
1700048M11Rik,11.608304226575521,0.45294360714389453,0.5466417454437639,0.8285931524973361,0.40733466402359386,0.9989782022195421,False,NS
1700049G17Rik,233.83997234032825,-0.20302555111343923,0.1923364818230255,-1.0555748404520005,0.2911625005352304,0.9989782022195421,False,NS
1700052K11Rik,228.36776958069274,0.008566278170503228,0.14394564530127377,0.059510505875841356,0.9525454978302107,0.9989782022195421,False,NS
1700056E22Rik,19.61958433256601,-0.7570167644903968,0.47784005164769344,-1.584247201296842,0.1131374757463703,0.9989782022195421,False,NS
1700061G19Rik,10.761737000248637,-0.3979048963933226,0.5944801204528113,-0.6693325524329413,0.5032833659637341,0.9989782022195421,False,NS
1700065J18Rik,12.791030884419818,0.22995786263601217,0.6245016567516608,0.36822618507072613,0.7127045870533568,0.9989782022195421,False,NS
1700066M21Rik,581.1965110590321,-0.1317389054297033,0.2523184294016182,-0.5221136868286895,0.6015911774393536,0.9989782022195421,False,NS
1700067K01Rik,13.642969143254213,-0.6190924632893754,0.6362434223815447,-0.9730434005463333,0.3305317322799235,0.9989782022195421,False,NS
1700086O06Rik,16.721493507533676,-0.939962336288509,0.48962432827205443,-1.919762319829478,0.054887928383253154,0.9989782022195421,False,NS
1700088E04Rik,31.570384404747653,0.23239865206263485,0.43781990034790524,0.5308087911900845,0.5955512874241666,0.9989782022195421,False,NS
1700093K21Rik,50.586756543924906,-0.04370052614391572,0.36610325221629847,-0.11936667013844743,0.9049848658416241,0.9989782022195421,False,NS
1700094D03Rik,104.60408701587657,-0.2466415124893551,0.2356179761976106,-1.046785633548177,0.29519845782634835,0.9989782022195421,False,NS
1700096K18Rik,37.35493118155468,-0.6076389710250594,0.35669305848169286,-1.703534612115941,0.08846806638448941,0.9989782022195421,False,NS
1700101I11Rik,7.528726430780318,0.813901886468624,0.6521247603146816,1.2480769570471104,0.2120028759668069,0.9989782022195421,False,NS
1700102P08Rik,15.049432822093904,0.42472039141600465,0.47090156199218564,0.901930309211955,0.367093889508736,0.9989782022195421,False,NS
1700108F19Rik,7.789747484008142,0.03700592730667441,0.7363097493781069,0.05025864092921479,0.9599162818498822,0.9989782022195421,False,NS
1700109H08Rik,15.542256613726687,-0.7484461652697896,0.5091057069143609,-1.4701193781661719,0.1415294249004655,0.9989782022195421,False,NS
1700109K24Rik,80.96611491312846,-0.6211585146095207,0.36258940878624535,-1.7131181980434171,0.08669079675356625,0.9989782022195421,False,NS
1700112E06Rik,71.0227747748345,-0.33127616722015335,0.36980004166775526,-0.8958251213984084,0.37034617067221165,0.9989782022195421,False,NS
1700113A16Rik,576.302546226434,0.008968364261143648,0.1625043112596827,0.05518846971888738,0.9559883147679872,0.9989782022195421,False,NS
1700120K04Rik,18.452514566203803,-0.20154767951102745,0.4481774681111567,-0.4497050696467403,0.6529231153741988,0.9989782022195421,False,NS
1700123M08Rik,37.4685123104843,0.08204175180352527,0.3237931223349396,0.2533770674679719,0.799976847095873,0.9989782022195421,False,NS
1700123O20Rik,1132.3018976182796,0.06347479356522757,0.15543090422572683,0.408379491076275,0.6829950879321921,0.9989782022195421,False,NS
1810010H24Rik,25.516283620986048,0.19827846931967769,0.3636587297277403,0.5452322551644022,0.58559379007566,0.9989782022195421,False,NS
1810011O10Rik,156.28337818766775,0.049142886773378525,0.18290776402550382,0.2686757833118898,0.7881791888803682,0.9989782022195421,False,NS
1810013L24Rik,2234.9278246489407,-0.11849341655079071,0.10116392415075012,-1.171301109021996,0.24147776581449565,0.9989782022195421,False,NS
1810014B01Rik,101.80527858832228,-0.26419187121476717,0.19743935055490933,-1.338091269406265,0.1808666864295534,0.9989782022195421,False,NS
1810021B22Rik,44.07610233888525,0.05093412271776491,0.30545522702119027,0.16674824397171462,0.8675681437111659,0.9989782022195421,False,NS
1810022K09Rik,884.2837749567684,-0.2386093302844614,0.09229859337921259,-2.5851892379781467,0.00973255636860475,0.9989782022195421,False,NS
1810024B03Rik,11.977094327851132,-0.9094147794934201,0.5532755203092148,-1.6436924210656672,0.1002397522635937,0.9989782022195421,False,NS
1810026B05Rik,301.8578036078587,-0.12562693176829187,0.12068537767637252,-1.0409457565370555,0.29790072392552736,0.9989782022195421,False,NS
1810026J23Rik,2830.98270016276,0.05358076697920167,0.09215581321209856,0.5814149440131834,0.5609608280553641,0.9989782022195421,False,NS
1810030O07Rik,1874.8337472992769,-0.032042083427572254,0.06941169808277836,-0.46162367889861744,0.6443512109502292,0.9989782022195421,False,NS
1810032O08Rik,313.7158555614571,-0.05442031667543963,0.22105395709183484,-0.24618567064524982,0.8055385074394985,0.9989782022195421,False,NS
1810034E14Rik,90.57013706343326,-0.2317061909280253,0.32763516160573886,-0.7072079498196532,0.4794372589429644,0.9989782022195421,False,NS
1810037I17Rik,1432.7300157107693,-0.08048930552512092,0.09365286451375458,-0.8594430714214794,0.39009611537667066,0.9989782022195421,False,NS
1810041L15Rik,103.82927525627713,0.3758631748719416,0.5603531957994817,0.670761187211006,0.502372676683863,0.9989782022195421,False,NS
1810043G02Rik,644.7470101851981,0.21579100524459283,0.10496712083296685,2.0557961724793703,0.03980216712542356,0.9989782022195421,False,NS
1810043H04Rik,245.8630856681617,-0.03797940730966274,0.16024364820278444,-0.2370103759844554,0.8126487407021415,0.9989782022195421,False,NS
1810044D09Rik,15.688137433908524,0.09811367003090697,0.49134923650714113,0.199682146101149,0.8417291779090648,0.9989782022195421,False,NS
1810055G02Rik,2010.181882184357,-0.037965036692450244,0.09861681737079167,-0.38497527809789905,0.7002557318142115,0.9989782022195421,False,NS
Znhit1,927.2829654608041,0.0908655381075326,0.12437972047340445,0.7305494638650677,0.46505438953237244,0.9989782022195421,False,NS
1810062G17Rik,18.73025914654995,-0.4350169597987089,0.3934306307255608,-1.1057018082106496,0.268855607124332,0.9989782022195421,False,NS
2010001A14Rik,90.96850693861882,-0.10189587153627393,0.3334866053262405,-0.3055471191611791,0.759949488675926,0.9989782022195421,False,NS
2010012O05Rik,546.2600189157646,-0.03000131220762703,0.10425505470566285,-0.2877684184457815,0.7735240136466722,0.9989782022195421,False,NS
2010107E04Rik,1943.4871632428185,0.05847958027772288,0.08837560928741835,0.6617162897008549,0.5081530629645793,0.9989782022195421,False,NS
2010107G23Rik,132.81203473047924,0.4575234975211449,0.23195454139673471,1.9724705313641493,0.04855591713294697,0.9989782022195421,False,NS
2010111I01Rik,3909.20718085634,-0.02289413859962655,0.15525198880302166,-0.14746438210639504,0.8827654913010367,0.9989782022195421,False,NS
2010204K13Rik,55.25662269598243,-0.09018322841717852,0.2559544280335469,-0.3523409581543109,0.7245825748781356,0.9989782022195421,False,NS
2010315B03Rik,176.2061254617344,-0.23762703191520437,0.27304797714797424,-0.8702757456665793,0.3841497303477984,0.9989782022195421,False,NS
2010320M18Rik,97.60584699618641,-0.012093013724394718,0.2416365857597396,-0.0500462861878824,0.960085503466213,0.9989782022195421,False,NS
2200002D01Rik,284.27815078053953,0.2962389303918516,0.17205745738032496,1.7217442062800528,0.08511586557110876,0.9989782022195421,False,NS
2210010C04Rik,16.095031724355373,1.0104391781010016,0.5363334071620698,1.883975834076034,0.059568244347669386,0.9989782022195421,False,NS
2210011C24Rik,69.86725779767534,0.3722603009025559,0.40531162507078555,0.9184545368950189,0.3583809500011699,0.9989782022195421,False,NS
Znhit2,514.9984176992516,0.0036884908528100873,0.14409556839030135,0.02559753151338656,0.979578354993217,0.9989782022195421,False,NS
2210015D19Rik,347.2204834980283,-0.29461061574086456,0.15344705096907213,-1.9199496756718022,0.054864256337828904,0.9989782022195421,False,NS
2210016F16Rik,120.09403930787403,-0.02347497208922069,0.17592492627792183,-0.13343744167404403,0.8938474359830394,0.9989782022195421,False,NS
2210016L21Rik,921.0970716796015,-0.018757426824582375,0.13041882657402845,-0.14382453298592798,0.8856390297614821,0.9989782022195421,False,NS
2210018M11Rik,611.9994831912663,-0.33833027333816224,0.24986382814518154,-1.3540586320544883,0.17571767268569471,0.9989782022195421,False,NS
2210404O09Rik,46.75027995447442,0.03531028209654225,0.29911786251192213,0.11804805570625149,0.9060295811014475,0.9989782022195421,False,NS
2210408F21Rik,66.98581777818053,-0.14754074439612158,0.2871361287052758,-0.5138355283307499,0.6073669859652256,0.9989782022195421,False,NS
2210408I21Rik,145.92492765343272,-0.05405956324308802,0.20910199655401257,-0.25853202807235764,0.7959963340275659,0.9989782022195421,False,NS
2210416O15Rik,16.710878735827084,-0.11583303181169968,0.5073932578038709,-0.22829044341869062,0.8194204534697487,0.9989782022195421,False,NS
2300009A05Rik,103.50978768969115,-0.18640491303953105,0.28529339672025456,-0.6533796967698872,0.5135115246416997,0.9989782022195421,False,NS
2310001H17Rik,51.22332692847209,-0.06020982693596989,0.2599179914343135,-0.23164932371057556,0.8168103945376447,0.9989782022195421,False,NS
2310002F09Rik,9.964729443869162,0.8912541804506101,0.8019301905962424,1.1113862414731568,0.26640213194454154,0.9989782022195421,False,NS
2310002L09Rik,33.80397019280863,0.37446168555596443,0.7109901219158448,0.5266763545841316,0.5984183585377659,0.9989782022195421,False,NS
2310009A05Rik,178.94559463577673,0.2605597445752743,0.1933586790811979,1.3475461552251111,0.17780439883179533,0.9989782022195421,False,NS
2310009B15Rik,341.8391419813731,-0.06909941668554379,0.12674429473675636,-0.5451875907239923,0.585624505329094,0.9989782022195421,False,NS
2310010G23Rik,34.01123881385758,0.032019364918531794,0.3722895402397229,0.08600661973450567,0.9314611549407753,0.9989782022195421,False,NS
2310010J17Rik,23.42330222862273,-0.2702937913194698,0.37423533570512785,-0.722256199592128,0.4701369766583663,0.9989782022195421,False,NS
2310011J03Rik,1333.8093095102593,0.11258439795447762,0.13362046145768885,0.8425685462112228,0.3994697885395895,0.9989782022195421,False,NS
2310015A10Rik,284.038832579504,-0.2056691468924572,0.1733396162777064,-1.1865097622170562,0.23542104855999924,0.9989782022195421,False,NS
2310020H05Rik,11.926886998120203,0.26606390178348327,0.5327525422304444,0.4994136689983099,0.6174879915828524,0.9989782022195421,False,NS
2310022A10Rik,1077.5870134322938,0.1030996139834751,0.11467089560826889,0.8990913817894749,0.3686039881969515,0.9989782022195421,False,NS
2310022B05Rik,7678.9438268236945,0.08442566716393886,0.10555050713153079,0.7998603650357888,0.42379170382460996,0.9989782022195421,False,NS
2310030G06Rik,140.3807292727703,-0.05298346994863823,0.17082923591525473,-0.31015458018510583,0.7564434082522971,0.9989782022195421,False,NS
2310033P09Rik,284.5901583424445,0.029703027227863783,0.14321187515765857,0.2074061749080823,0.8356926605712767,0.9989782022195421,False,NS
2310034G01Rik,7.103277432940669,1.106633076806869,0.7452594218761417,1.4848964593040541,0.13757125411915896,0.9989782022195421,False,NS
2310035C23Rik,1425.8536948570356,-0.08099116725288977,0.14781895036653817,-0.5479078768456996,0.5837551599871438,0.9989782022195421,False,NS
2310036O22Rik,5337.0427367778575,0.03973876471818393,0.12134241015410957,0.3274927922373897,0.7432951936401884,0.9989782022195421,False,NS
2310039H08Rik,120.72245738366097,-0.33114770776807967,0.2574662991432904,-1.2861788469790472,0.19838065163533847,0.9989782022195421,False,NS
Znhit3,376.4975543405656,0.15017664319855697,0.1471906617859688,1.0202864867672796,0.3075926102644656,0.9989782022195421,False,NS
2310043L19Rik,57.16860422720854,0.4710076555164306,0.42316293589416454,1.1130645327459214,0.2656807148427611,0.9989782022195421,False,NS
2310045N01Rik,767.0358378430557,-0.08582551975045541,0.19504551137356174,-0.4400281716100491,0.6599167036022624,0.9989782022195421,False,NS
2310047M10Rik,518.3025228674661,-0.035967588405660694,0.17347076335705436,-0.2073409242549346,0.8357436155671213,0.9989782022195421,False,NS
2310057M21Rik,467.3818019819652,0.09261853854211953,0.12159831129920651,0.7616761906686439,0.4462532889821583,0.9989782022195421,False,NS
2310061I04Rik,495.59493693805376,0.32047191228486777,0.11536629402203125,2.7778643233843323,0.005471746054073996,0.9989782022195421,False,NS
2310065F04Rik,17.80376395614826,-0.09527406603551437,0.5580901987737423,-0.17071445842420147,0.8644482935434472,0.9989782022195421,False,NS
2310067B10Rik,1263.5079193462748,0.16167015121146136,0.0866116298016885,1.8666101952085605,0.06195604282071832,0.9989782022195421,False,NS
2410002F23Rik,1308.7807535687648,0.010630137683216394,0.10763681374314792,0.0987593121121453,0.9213293747343225,0.9989782022195421,False,NS
2410004B18Rik,552.3166264021745,0.08600155691572346,0.09344539065304094,0.920340279116001,0.3573949665200091,0.9989782022195421,False,NS
2410006H16Rik,1999.9007777256577,0.060471520228894224,0.30038367488446444,0.20131426999870478,0.840452845134048,0.9989782022195421,False,NS
2410012E07Rik,16.849547728459502,0.7014410309827195,0.50779335002798,1.3813513527581038,0.16717095579557417,0.9989782022195421,False,NS
2410015M20Rik,1474.7842959168258,0.02221999400017751,0.12408162512653235,0.1790756204032519,0.8578783246600288,0.9989782022195421,False,NS
2410016O06Rik,511.9642004699696,0.04258246714022444,0.09904654187413436,0.4299238149509255,0.6672510611756113,0.9989782022195421,False,NS
2410089E03Rik,1756.8730781589813,-0.17200859719593709,0.1903479975060966,-0.9036533057849894,0.36617926615231466,0.9989782022195421,False,NS
2410127L17Rik,486.53695962201624,-0.07412207110658212,0.17064917974066524,-0.4343535153185329,0.664031748074541,0.9989782022195421,False,NS
2410131K14Rik,456.2528474021753,0.24875935205801866,0.13371788807669077,1.8603296509988891,0.06283890097515613,0.9989782022195421,False,NS
2500002B13Rik,102.67807966075357,0.30921458495517545,0.24319920030486125,1.2714457307736249,0.20357012240959038,0.9989782022195421,False,NS
2500004C02Rik,38.19993343882285,0.048093752594138256,0.2723799323987222,0.17656863400544656,0.8598472333657557,0.9989782022195421,False,NS
2510002D24Rik,159.06730833838336,0.12259499101414789,0.1601942506466265,0.7652895813631972,0.44409912663943063,0.9989782022195421,False,NS
2510009E07Rik,1527.6049619527714,-0.3067421994455968,0.21227914438732892,-1.4449945157396558,0.14845942609934454,0.9989782022195421,False,NS
2510039O18Rik,2854.6815571234815,0.08874288922084356,0.09386992056464404,0.9453815310276126,0.3444641277106474,0.9989782022195421,False,NS
2610001J05Rik,1523.9796744767148,-0.0025651041258606877,0.13181720478297626,-0.019459554844027175,0.9844745014871857,0.9989782022195421,False,NS
2610002M06Rik,697.697332158663,-0.18210858986162207,0.18641965637843455,-0.9768743994031351,0.32863133728600236,0.9989782022195421,False,NS
2610005L07Rik,259.60282502286947,-0.6589077417570065,0.46445434065024394,-1.418670650885778,0.1559950575392778,0.9989782022195421,False,NS
2610008E11Rik,675.3748586186085,-0.2696544390239984,0.30035027440344547,-0.8977998756937544,0.3692922509630283,0.9989782022195421,False,NS
2610015P09Rik,213.183392392613,-0.5163833727220284,0.2541627608518419,-2.031703507592293,0.0421836806201935,0.9989782022195421,False,NS
2610020C07Rik,12.120602198707227,-0.02534384534516402,0.6376606543726409,-0.039745035500266875,0.9682963968858507,0.9989782022195421,False,NS
2610020H08Rik,116.76970336077888,-0.036035777701433784,0.23056793609807769,-0.15629136605579488,0.8758033615995989,0.9989782022195421,False,NS
2610035D17Rik,22.528326534001767,-0.10889837700081757,0.46406279583974613,-0.23466301969706538,0.814470292305684,0.9989782022195421,False,NS
2610044O15Rik8,209.47520491666737,0.12342285081448624,0.12462155015185432,0.990381283687232,0.3219877900870245,0.9989782022195421,False,NS
2610203C22Rik,7.774236971520064,1.0325304328357852,0.8243942094785551,1.2524717191898764,0.2103980271612358,0.9989782022195421,False,NS
2610206C17Rik,8.971194773259525,1.0258092192981285,0.6982703201531765,1.4690717759178153,0.1418133221511076,0.9989782022195421,False,NS
2610301B20Rik,1221.7967483886187,0.027388762640070896,0.0783722008160767,0.3494703779513178,0.726736205594176,0.9989782022195421,False,NS
2610306M01Rik,77.89127053864415,-0.1929172454293733,0.2354392577530377,-0.8193928543205503,0.41256231051059655,0.9989782022195421,False,NS
