feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction
D19Bwg1357e,2492.6868397583444,0.14547419718381524,0.052573374452533565,2.767069808599754,0.005656264177472424,0.7555804976299711,False,NS
Hdac7,2855.733916180692,-0.16360629695424034,0.06661473151146646,-2.4560077514697873,0.01404901270199829,0.7555804976299711,False,NS
Il1rn,609.2203438863285,-0.32796408661999177,0.13953509005736886,-2.350405811793662,0.01875295312461435,0.7555804976299711,False,NS
Malat1,6328.012547626943,0.580388491683329,0.2657227779820395,2.184187957430424,0.02894843946984555,0.7555804976299711,False,NS
Snd1,9025.18475409176,-0.18308407632503254,0.06591742824491192,-2.777476021133524,0.0054782882110890555,0.7555804976299711,False,NS
Snora68,8.497038439414604,-1.1078838107119697,0.4646786089144259,-2.3841936974464755,0.017116590459515645,0.7555804976299711,False,NS
Carm1,2806.0880450167897,-0.11917976369306822,0.050029309030431596,-2.382198875074891,0.01720960049933714,0.7555804976299711,False,NS
Casc3,2397.6846035495323,-0.11428443637896615,0.0407200868707215,-2.80658626151259,0.005006950469961699,0.7555804976299711,False,NS
Tbc1d16,872.0245716651972,-0.21072747739499667,0.08289331810399471,-2.5421527598958726,0.011017201080769624,0.7555804976299711,False,NS
Tet2,391.2913208322777,0.5480857764717074,0.1727302775253226,3.1730729801632895,0.0015083460416785855,0.7555804976299711,False,NS
Trim28,8046.405629076616,-0.1296602188441872,0.052209604758948445,-2.483455284575088,0.013011466896075536,0.7555804976299711,False,NS
Eif4g3,2933.3704656100585,0.17137039739978208,0.05987195511562752,2.862281632006564,0.004206029820066462,0.7555804976299711,False,NS
Eif5b,2072.4348652357216,0.23601113186900277,0.10821792490986727,2.18088761233938,0.029191730183116313,0.7555804976299711,False,NS
Eif2s2,6552.300123912588,0.2607868430059569,0.08510604406640353,3.064257607867185,0.00218210922736267,0.7555804976299711,False,NS
Plxnb2,17497.42267329591,-0.12520846801715968,0.05658280673153999,-2.212835934619109,0.02690895885453984,0.7555804976299711,False,NS
Pnisr,1089.886555511033,0.4081268786044001,0.1486816896386315,2.744970679283684,0.006051630427509585,0.7555804976299711,False,NS
Pnn,1191.2931334892394,0.49840615262816507,0.212202313799626,2.3487309996948937,0.018837510439506037,0.7555804976299711,False,NS
Ehmt2,5365.555308077179,-0.14062904934793252,0.0517684160637574,-2.7165028417082606,0.006597562881370813,0.7555804976299711,False,NS
Podxl2,594.1851216387196,-0.2452309276949998,0.07479652950690402,-3.2786404571399794,0.001043084408195147,0.7555804976299711,False,NS
Pofut1,2557.4917570013613,-0.15016727415927902,0.05237736970126376,-2.8670258742614134,0.0041434913525442325,0.7555804976299711,False,NS
Zfp329,194.1419715729004,0.4255361758080113,0.19375822753808566,2.1962224841490494,0.02807602281081054,0.7555804976299711,False,NS
Ccdc174,498.0829602893575,0.3707514528136467,0.15091483242966666,2.456693267617907,0.014022235472293847,0.7555804976299711,False,NS
Man2b2,2356.099845894914,-0.15475822998469033,0.06924338524342509,-2.2349893703295676,0.02541804660049356,0.7555804976299711,False,NS
Hacd2,730.7430133179914,0.1486299492970742,0.06669897853821453,2.228369197766921,0.025855905371606508,0.7555804976299711,False,NS
Man1b1,4051.8414550442844,-0.11061648193947803,0.0484575765047272,-2.2827489511095753,0.022445160537081475,0.7555804976299711,False,NS
Man2a2,5170.237667676435,-0.17130322852472257,0.07489775453965773,-2.2871610714847126,0.022186423296179307,0.7555804976299711,False,NS
Zfp41,653.5197343237187,-0.19316975416198465,0.06998027575487546,-2.760345712820754,0.005774022404400075,0.7555804976299711,False,NS
Zfp420,225.03570644361403,0.27184981990058016,0.1214379820525265,2.2385897336715863,0.025182622844509815,0.7555804976299711,False,NS
Map4k5,1863.2760284444187,0.2656674224212473,0.10885625738167322,2.4405342312087837,0.014665555977789655,0.7555804976299711,False,NS
Mapk6,6556.959848193288,0.16220868745789538,0.06574269098708374,2.4673265578642654,0.013612615007561822,0.7555804976299711,False,NS
Gtf3c1,4102.274751315673,-0.10974232495055025,0.045354839042659995,-2.4196387258111196,0.01553593354226212,0.7555804976299711,False,NS
Gtf3c5,1499.0277614772288,-0.1344183011497881,0.05124826709096771,-2.622884807230462,0.008718874593826038,0.7555804976299711,False,NS
Gtpbp10,609.6485500508555,0.3143331651181499,0.11158143475792118,2.8170740571682367,0.004846334952505541,0.7555804976299711,False,NS
Gtpbp4,3023.1243036082237,0.20797821547980438,0.07978400165755972,2.6067659074367566,0.009140182433544797,0.7555804976299711,False,NS
Zfp385a,1139.0506622377718,-0.1479699469917183,0.06777178526467428,-2.1833561918701134,0.02900958942578669,0.7555804976299711,False,NS
Gtf2a1,980.3307125776647,0.41602988077638897,0.1849543155058166,2.2493656319325264,0.024489243302970472,0.7555804976299711,False,NS
Plcd4,18.4323361963861,0.7572248592945809,0.3161022675848923,2.395505938884861,0.0165974453582254,0.7555804976299711,False,NS
Mbtps2,959.6042853781584,0.3557861644056497,0.15259403720670492,2.3315862855355176,0.019722465997325113,0.7555804976299711,False,NS
